name,type,address,latitude,longitude,opening_hours,freguesia
,yes,nan nan,41.15529788251272,-8.60449079784192,,Porto
,yes,nan nan,41.15522717249673,-8.604520162903425,,Porto
,yes,nan nan,41.15593939783862,-8.602354380279209,,Porto
,yes,nan nan,41.15598029999999,-8.602339149999999,,Porto
,yes,nan nan,41.1560210521351,-8.602323969699938,,Porto
,yes,nan nan,41.156068277417326,-8.60230639723655,,Porto
,yes,nan nan,41.156117249999994,-8.60228815,,Porto
,yes,nan nan,41.156159020127234,-8.60227254428719,,Porto
,yes,nan nan,41.15619504859817,-8.602259131010054,,Porto
,yes,nan nan,41.15623718176939,-8.602233333140827,,Porto
,yes,nan nan,41.15640634811509,-8.602105403999056,,Porto
,yes,nan nan,41.157669806398566,-8.604382553027545,,Porto
,yes,nan nan,41.157664749999995,-8.60334045,,Porto
,yes,nan nan,41.15777330818598,-8.603588634036711,,Porto
,yes,nan nan,41.15805099945895,-8.602890965569689,,Porto
,yes,nan nan,41.157976344150086,-8.602877874651043,,Porto
,yes,nan nan,41.15789499209614,-8.6028385948814,,Porto
,yes,nan nan,41.15761631228325,-8.6027392950867,,Porto
,yes,nan nan,41.15770328380078,-8.60279780157125,,Porto
,yes,nan nan,41.157504322668174,-8.602692088919353,,Porto
,yes,nan nan,41.157446458734334,-8.602678910919659,,Porto
,yes,nan nan,41.15738966194353,-8.602669635916701,,Porto
,yes,nan nan,41.1573434503336,-8.602661419262482,,Porto
,yes,nan nan,41.15730320218658,-8.602697001169332,,Porto
,yes,nan nan,41.15684254999999,-8.602328499999997,,Porto
,yes,nan nan,41.15690245,-8.60230355,,Porto
,yes,nan nan,41.15695193952794,-8.602282944904406,,Porto
,yes,nan nan,41.157139698283586,-8.602355499745372,,Porto
,yes,nan nan,41.156672592420236,-8.602418308838725,,Porto
,yes,nan nan,41.156529299999995,-8.6024441,,Porto
,yes,nan nan,41.15647979999999,-8.6024626,,Porto
,yes,nan nan,41.156434682572986,-8.602489429272119,,Porto
,yes,nan nan,41.156385899834646,-8.602507632984,,Porto
,yes,nan nan,41.156333168839716,-8.602535478569372,,Porto
,yes,nan nan,41.156267799999995,-8.60254865,,Porto
,yes,nan nan,41.156215363504884,-8.60256821404549,,Porto
,yes,nan nan,41.156116800199754,-8.602713151164682,,Porto
,yes,nan nan,41.15609272570399,-8.602876898157865,,Porto
,yes,nan nan,41.15601010404661,-8.602591670167806,,Porto
,yes,nan nan,41.15610954657415,-8.602551032788025,,Porto
,yes,nan nan,41.15563296463574,-8.602779407732534,,Porto
,yes,nan nan,41.16000881275939,-8.601046612316589,,Porto
,yes,nan nan,41.15993808128615,-8.601030320710931,,Porto
,yes,nan nan,41.15988262123386,-8.601092283337401,,Porto
,yes,nan nan,41.1597971,-8.60112885,,Porto
,yes,nan nan,41.159746504012524,-8.601202943688223,,Porto
,apartments,901 Rua da Alegria,41.15966521992564,-8.601176637310573,,Porto
,apartments,"224,222,220 Rua de Latino Coelho",41.159589072469196,-8.601225296779853,,Porto
,yes,nan nan,41.1596835,-8.601436449999998,,Porto
,yes,nan nan,41.15976158913101,-8.601675783278834,,Porto
,yes,nan nan,41.159779331690295,-8.601803302275991,,Porto
,yes,nan nan,41.15981598239996,-8.601867935539333,,Porto
,yes,290 Rua de Latino Coelho,41.15983701437011,-8.601926486605125,,Porto
,yes,nan nan,41.15985538112341,-8.601985284919856,,Porto
,yes,nan nan,41.15987300430779,-8.602050013257585,,Porto
,yes,nan nan,41.15988796152426,-8.602105204176972,,Porto
,yes,nan nan,41.159903650000004,-8.602162850000001,,Porto
,yes,nan nan,41.159920728242994,-8.602225836187095,,Porto
,yes,"318,320,322 Rua de Latino Coelho",41.15994722785913,-8.60228478565718,,Porto
,yes,nan nan,41.160025701521434,-8.602501257929042,,Porto
,yes,nan nan,41.15998469786895,-8.602418087651433,,Porto
,yes,nan nan,41.15993842069391,-8.602365050431294,,Porto
,yes,nan nan,41.15993784824869,-8.602502683077693,,Porto
,yes,nan nan,41.15907419611415,-8.602173548883405,,Porto
,yes,nan nan,41.15898259323354,-8.602479455479978,,Porto
,yes,nan nan,41.159109849787406,-8.602883562828536,,Porto
,yes,nan nan,41.15920611641837,-8.602892306490974,,Porto
,yes,nan nan,41.15929670531752,-8.602864010490714,,Porto
,yes,nan nan,41.15940133559136,-8.60295889184648,,Porto
,yes,nan nan,41.159516789051644,-8.602891003683007,,Porto
,yes,nan nan,41.15878723269696,-8.601531336323184,,Porto
,yes,nan nan,41.158939222041305,-8.601489562149181,,Porto
,yes,nan nan,41.15904951837539,-8.601408926261582,,Porto
,yes,nan nan,41.159095732730236,-8.601389942692455,,Porto
,yes,nan nan,41.159188691035624,-8.601371461733166,,Porto
,yes,nan nan,41.15923815,-8.601351049999998,,Porto
,yes,nan nan,41.15928610447981,-8.601331252169688,,Porto
,yes,nan nan,41.15933055,-8.60130515,,Porto
,yes,nan nan,41.159376750937305,-8.60128611819476,,Porto
,apartments,nan nan,41.15943230408146,-8.601310965412138,,Porto
,yes,nan nan,41.15972211386908,-8.602706539153484,,Porto
,yes,nan nan,41.15969619201277,-8.602542065519264,,Porto
,yes,nan nan,41.15968494617723,-8.602407230345928,,Porto
,yes,nan nan,41.15960774974362,-8.602251947780546,,Porto
,yes,nan nan,41.15958003143565,-8.602148368410752,,Porto
,yes,nan nan,41.15957358165014,-8.602060146695651,,Porto
,yes,nan nan,41.15956916579049,-8.602003733404056,,Porto
,yes,nan nan,41.15953620669918,-8.601969646717576,,Porto
,yes,nan nan,41.15950708103156,-8.601636115369056,,Porto
,yes,nan nan,41.159521147947316,-8.601824250892475,,Porto
,yes,nan nan,41.15876236050064,-8.602713699263326,,Porto
,yes,nan nan,41.15865896897511,-8.602688416821106,,Porto
,yes,nan nan,41.15857710000001,-8.6026673,,Porto
,yes,nan nan,41.158470939290815,-8.602634107533676,,Porto
,yes,nan nan,41.158389012225626,-8.602645518542644,,Porto
,yes,nan nan,41.15834140293847,-8.602641149266322,,Porto
,yes,nan nan,41.158298790747665,-8.602598345529753,,Porto
,yes,nan nan,41.15762905,-8.602450150000001,,Porto
,yes,nan nan,41.15818320755835,-8.602565074764227,,Porto
,yes,nan nan,41.15813298004888,-8.602553396393224,,Porto
,yes,nan nan,41.15803209061869,-8.602518195305564,,Porto
,yes,nan nan,41.15790085,-8.60248105,,Porto
,yes,nan nan,41.15782738046398,-8.602461118020322,,Porto
,yes,nan nan,41.1577794642478,-8.60244822779183,,Porto
,yes,nan nan,41.15743877401708,-8.602411497076078,,Porto
,yes,nan nan,41.157333411594685,-8.602233497762061,,Porto
,yes,nan nan,41.1573949,-8.6020865,,Porto
,yes,nan nan,41.157455600000006,-8.602063000000001,,Porto
,yes,nan nan,41.15750538472519,-8.602043791637966,,Porto
,yes,nan nan,41.1575495959542,-8.602026649674741,,Porto
,yes,nan nan,41.15768454191531,-8.60194980139884,,Porto
,yes,nan nan,41.157840984908674,-8.601907531144608,,Porto
,yes,nan nan,41.157950222600284,-8.601858057222595,,Porto
,yes,nan nan,41.15802358305834,-8.60177907243895,,Porto
,yes,nan nan,41.15807173660952,-8.601799324586262,,Porto
,yes,nan nan,41.158125470597604,-8.601799866638368,,Porto
,yes,nan nan,41.15826421218735,-8.601818407842469,,Porto
,yes,nan nan,41.15850695,-8.601718000000002,,Porto
,yes,nan nan,41.15869693814705,-8.601629251517329,,Porto
,public,nan nan,41.15877385886978,-8.639452368069511,,Porto
,yes,nan nan,41.15865560384559,-8.63810520268489,,Porto
,yes,nan nan,41.15864585242298,-8.637936170587928,,Porto
,yes,nan nan,41.15871449815644,-8.638020899753776,,Porto
,yes,nan nan,41.158603206416906,-8.637781634745389,,Porto
,yes,nan nan,41.1583352,-8.636717500000001,,Porto
,yes,nan nan,41.15850828697382,-8.636492977102334,,Porto
,yes,nan nan,41.15831713242817,-8.636311601141408,,Porto
,yes,nan nan,41.15818297561636,-8.636491544144025,,Porto
,yes,nan nan,41.158520958746145,-8.63631797876993,,Porto
,yes,nan nan,41.158425112895294,-8.63634021474556,,Porto
,yes,nan nan,41.158797087867434,-8.636681889339364,,Porto
,yes,nan nan,41.1581693231337,-8.637079098123868,,Porto
,apartments,nan nan,41.15815349095727,-8.636805870761313,,Porto
,yes,nan nan,41.158512336519564,-8.636962397980973,,Porto
,yes,nan nan,41.15883095,-8.63684995,,Porto
,yes,nan nan,41.15822799704357,-8.637497828688794,,Porto
,yes,nan nan,41.158299619367256,-8.637389526447048,,Porto
,yes,nan nan,41.15837872429301,-8.637361839949088,,Porto
,yes,nan nan,41.15846111431438,-8.637348151924307,,Porto
,yes,nan nan,41.15850984898656,-8.637324581396543,,Porto
,yes,nan nan,41.15855845,-8.63730755,,Porto
,yes,nan nan,41.1586092,-8.637289799999998,,Porto
,yes,nan nan,41.15866019999999,-8.6372719,,Porto
,yes,nan nan,41.1587369049442,-8.637245003209237,,Porto
,yes,nan nan,41.1588205024605,-8.637214820111877,,Porto
,apartments,nan nan,41.15836195,-8.637763999999999,,Porto
,apartments,nan nan,41.15838085,-8.637875749999997,,Porto
,apartments,nan nan,41.15840264219195,-8.638004678719264,,Porto
,apartments,nan nan,41.15842975549927,-8.638164921431386,,Porto
,apartments,nan nan,41.15845403947649,-8.638308429187086,,Porto
,apartments,nan nan,41.15847645,-8.63844085,,Porto
,apartments,nan nan,41.158503956419636,-8.638603521413668,,Porto
,apartments,nan nan,41.15853729575172,-8.638800828678606,,Porto
,apartments,nan nan,41.15857485,-8.639022950000003,,Porto
,yes,nan nan,41.15912362796883,-8.640182364423842,,Porto
,yes,nan nan,41.1592004,-8.640404100000001,,Porto
,yes,nan nan,41.15916025,-8.6405523,,Porto
,yes,nan nan,41.158717120845694,-8.640454445313722,,Porto
,yes,nan nan,41.16020931629629,-8.63380011948148,,Porto
,yes,nan nan,41.16029479578769,-8.633781628675479,,Porto
,yes,nan nan,41.16027826923889,-8.633465684470169,,Porto
,yes,nan nan,41.16036250049232,-8.633265563903167,,Porto
,yes,nan nan,41.160279526128356,-8.633510378471806,,Porto
,yes,nan nan,41.16028285,-8.6333086,,Porto
,yes,nan nan,41.16040576817878,-8.63406466315093,,Porto
,yes,nan nan,41.160283101561326,-8.633733267589268,,Porto
,yes,nan nan,41.16041350110586,-8.63376801131821,,Porto
,yes,nan nan,41.16040038965252,-8.633846545760882,,Porto
,yes,nan nan,41.160389875158444,-8.633625927031515,,Porto
,yes,nan nan,41.16039193119971,-8.633701280074668,,Porto
,yes,nan nan,41.160424323696795,-8.633466567174958,,Porto
,yes,nan nan,41.16042212802235,-8.633544224718841,,Porto
,yes,nan nan,41.16028675122632,-8.633583149870132,,Porto
,yes,nan nan,41.16042047099068,-8.633319292530867,,Porto
,yes,nan nan,41.160438132714226,-8.633388181505127,,Porto
,yes,nan nan,41.16041236588521,-8.633148402224755,,Porto
,yes,nan nan,41.160377200829586,-8.633154556671931,,Porto
,yes,nan nan,41.16011145000001,-8.6331701,,Porto
,yes,nan nan,41.16008236530305,-8.632997420458128,,Porto
,ruins,nan nan,41.160114899999996,-8.6337086,,Porto
,yes,nan nan,41.16008261227524,-8.633418415340468,,Porto
,yes,nan nan,41.16008540000001,-8.63349385,,Porto
,yes,nan nan,41.160099528755914,-8.633565039985838,,Porto
,yes,nan nan,41.160126432734096,-8.633630665848434,,Porto
,yes,nan nan,41.16013045713913,-8.633779652056688,,Porto
,yes,nan nan,41.160144995740644,-8.633848676132944,,Porto
,yes,nan nan,41.16018302062083,-8.633911948647413,,Porto
,yes,nan nan,41.160172735521286,-8.633989498355279,,Porto
,yes,nan nan,41.16019140231318,-8.634076240465713,,Porto
,yes,nan nan,41.160209184698374,-8.634178846704767,,Porto
,yes,nan nan,41.16028683709521,-8.634392884300166,,Porto
,yes,nan nan,41.16000816712141,-8.633031709469321,,Porto
,yes,nan nan,41.1600340072817,-8.633347375930304,,Porto
,yes,nan nan,41.16017884525598,-8.633338430745974,,Porto
,yes,nan nan,41.160242738544895,-8.633350322398336,,Porto
,yes,nan nan,41.16012667997259,-8.632965224948636,,Porto
,yes,nan nan,41.160180371842465,-8.632962071363353,,Porto
,yes,nan nan,41.160236000000005,-8.632945600000001,,Porto
,yes,nan nan,41.160291452639335,-8.632934244472201,,Porto
,yes,nan nan,41.16047334782626,-8.633012915701284,,Porto
,yes,nan nan,41.160339423630354,-8.632882502196072,,Porto
,yes,nan nan,41.16038969708992,-8.632867629099756,,Porto
,yes,nan nan,41.16044521574706,-8.633218987611308,,Porto
,yes,nan nan,41.16046476151566,-8.63283604865167,,Porto
,apartments,nan nan,41.16261031156205,-8.633698618217455,,Ramalde
,apartments,nan nan,41.16255823545272,-8.633872434236933,,Ramalde
,apartments,nan nan,41.163187072220175,-8.634066282134919,,Ramalde
,apartments,nan nan,41.163123879191616,-8.634302726768295,,Ramalde
,yes,nan nan,41.16275543473018,-8.633744602770307,,Ramalde
,yes,nan nan,41.16280525,-8.63378495,,Ramalde
,yes,nan nan,41.162848842302125,-8.633838894331799,,Ramalde
,yes,nan nan,41.1629547,-8.633906050000002,,Ramalde
,yes,nan nan,41.162904899999994,-8.6338657,,Ramalde
,yes,nan nan,41.16300450000001,-8.6339464,,Ramalde
,apartments,nan nan,41.1627514,-8.63405105,,Ramalde
,apartments,nan nan,41.1628510471395,-8.634131786320191,,Ramalde
,apartments,nan nan,41.16295065286051,-8.63421251367981,,Ramalde
,apartments,nan nan,41.163000483457395,-8.634252865814233,,Ramalde
,apartments,nan nan,41.16290084999999,-8.63417215,,Ramalde
,apartments,nan nan,41.1628012528605,-8.634091413679808,,Ramalde
,apartments,nan nan,41.1627015471395,-8.634010686320192,,Ramalde
,apartments,nan nan,41.16265175092413,-8.633970307619093,,Ramalde
,apartments,nan nan,41.162653900014604,-8.634506042798515,,Ramalde
,apartments,nan nan,41.16478467617999,-8.642264152242031,,Ramalde
,apartments,nan nan,41.16460763555183,-8.641838521923905,,Ramalde
,apartments,nan nan,41.16421260299298,-8.641176253050993,,Ramalde
,apartments,nan nan,41.164468559920955,-8.641506080705367,,Ramalde
,apartments,nan nan,41.164694160654086,-8.641893053962221,,Ramalde
,yes,nan nan,41.16379481071782,-8.641085471906294,,Ramalde
,apartments,nan nan,41.163804104957634,-8.6406611858766,,Ramalde
,yes,nan nan,41.16301588199897,-8.639708811039943,,Ramalde
,yes,nan nan,41.16246438127752,-8.63973571366076,,Ramalde
,yes,nan nan,41.16221580747153,-8.640155662159264,,Ramalde
,yes,nan nan,41.1627894908506,-8.640747164344411,,Ramalde
,apartments,658-706 Rua João de Deus,41.164121969157776,-8.640270322149535,,Ramalde
,apartments,nan nan,41.16477571400586,-8.645338879422466,,Ramalde
,apartments,nan nan,41.164711035955726,-8.645565584844055,,Ramalde
,apartments,nan nan,41.164864499560004,-8.645499317090337,,Ramalde
,apartments,nan nan,41.163346735536344,-8.64684458340247,,Ramalde
,apartments,nan nan,41.163582559991404,-8.646776171240774,,Ramalde
,apartments,nan nan,41.16380150140584,-8.646700091443972,,Ramalde
,yes,nan nan,41.161718685576396,-8.640482670690783,,Ramalde
,yes,nan nan,41.1616306,-8.640635949999998,,Ramalde
,yes,nan nan,41.16083726197165,-8.641470156561052,,Ramalde
,yes,nan nan,41.16104430238192,-8.64124333461353,,Ramalde
,apartments,nan nan,41.161172654158186,-8.642213614856594,,Ramalde
Boavista Residence,apartments,30A Rua do Engenheiro António de Almeida,41.16161907310416,-8.641651958870192,,Ramalde
,apartments,nan nan,41.16153565667329,-8.641933821801107,,Ramalde
,hotel,146 Rua do Tenente Valadim,41.161009431455376,-8.640501983904029,,Porto
,yes,nan nan,41.16154607921452,-8.639655295634359,,Porto
,yes,nan nan,41.16092927743501,-8.639223603142003,,Porto
,yes,nan nan,41.1606755851027,-8.639831904019642,,Porto
,yes,nan nan,41.160870915847944,-8.639576384159124,,Porto
,yes,nan nan,41.16111447056165,-8.639039192844928,,Porto
,yes,nan nan,41.16066095434745,-8.640131216969083,,Porto
,school,nan nan,41.16182565150875,-8.638408573441927,,Porto
,apartments,nan nan,41.16218108044108,-8.639399490294103,,Porto
,apartments,nan nan,41.1621460992265,-8.638836242949875,,Porto
,apartments,nan nan,41.16219416239442,-8.639146744353601,,Porto
,yes,nan nan,41.162157790281796,-8.638620992589628,,Porto
,yes,nan nan,41.16212841422511,-8.639049199719265,,Porto
,yes,nan nan,41.16204620021206,-8.639562096593474,,Porto
,yes,nan nan,41.16733790013699,-8.601543688259326,,Porto
,yes,nan nan,41.167373700000006,-8.60174845,,Porto
,yes,nan nan,41.16739800158256,-8.601909655092719,,Porto
,yes,nan nan,41.16724421716781,-8.601823891166696,,Porto
,yes,nan nan,41.16721629613167,-8.601655483063173,,Porto
,yes,nan nan,41.167541285411254,-8.601611227262078,,Porto
,yes,nan nan,41.1680824367846,-8.601555877689155,,Porto
,yes,nan nan,41.16784206461933,-8.601572707017581,,Porto
,yes,nan nan,41.1677205240798,-8.601581085240827,,Porto
,yes,nan nan,41.167860654863055,-8.601967934564698,,Porto
,yes,nan nan,41.1684468231611,-8.602871993507806,,Porto
,yes,nan nan,41.168401391782425,-8.602784920941897,,Porto
,yes,nan nan,41.16836357723266,-8.602545672004544,,Porto
,yes,nan nan,41.16831590008897,-8.601944514424298,,Porto
,yes,nan nan,41.167821645990564,-8.603264196697104,,Porto
,yes,nan nan,41.16722775,-8.602320600000002,,Porto
,yes,nan nan,41.167288301089805,-8.602374202318073,,Porto
,yes,nan nan,41.16733244156486,-8.602444651957745,,Porto
,yes,nan nan,41.167376401108804,-8.602541057312306,,Porto
,yes,nan nan,41.16744521533897,-8.602650727305633,,Porto
,yes,nan nan,41.167530771538274,-8.602784559331878,,Porto
,yes,nan nan,41.16757984287452,-8.602935408951861,,Porto
,yes,nan nan,41.167676449377,-8.603063508634031,,Porto
,yes,nan nan,41.16801205,-8.603374500000001,,Porto
,yes,nan nan,41.168087,-8.603374500000001,,Porto
,yes,nan nan,41.168147922801005,-8.603365706479627,,Porto
,yes,nan nan,41.168218,-8.6033698,,Porto
,yes,nan nan,41.168331099999996,-8.6033698,,Porto
,yes,nan nan,41.1683909,-8.603369800000001,,Porto
,yes,nan nan,41.16849941717042,-8.603380093609006,,Porto
,yes,nan nan,41.158872342219624,-8.605683796764609,,Porto
,yes,nan nan,41.166321790438566,-8.60077947644646,,Porto
,yes,nan nan,41.16608055,-8.599101600000001,,Porto
,yes,nan nan,41.16618045,-8.598986400000001,,Porto
,yes,nan nan,41.166291349999995,-8.598858499999999,,Porto
,apartments,nan nan,41.166393750000005,-8.598740400000002,,Porto
,yes,nan nan,41.16647915497151,-8.598672769246797,,Porto
,yes,nan nan,41.16692215,-8.60021975,,Porto
,yes,nan nan,41.16691841148482,-8.599899501695095,,Porto
,yes,nan nan,41.166917873722774,-8.599462837907872,,Porto
,apartments,nan nan,41.16685177014013,-8.599118590060812,,Porto
,yes,nan nan,41.16542507805536,-8.600126632853188,,Porto
,yes,nan nan,41.165485700000005,-8.600188649999998,,Porto
,yes,nan nan,41.1659192409354,-8.600441692713158,,Porto
,yes,nan nan,41.165831503708986,-8.600311160459245,,Porto
,yes,nan nan,41.16572693867974,-8.600447109024998,,Porto
,yes,nan nan,41.16558788502418,-8.600239171628088,,Porto
,yes,nan nan,41.16566820000143,-8.600310766159836,,Porto
,yes,nan nan,41.1661251045527,-8.600658234941053,,Porto
,yes,nan nan,41.16621675553239,-8.60091203900797,,Porto
,yes,nan nan,41.16627020148732,-8.600960920713263,,Porto
,yes,nan nan,41.16630259473351,-8.60102569666716,,Porto
,yes,nan nan,41.16633861827824,-8.601085620586236,,Porto
,yes,nan nan,41.16638694587429,-8.601111540356841,,Porto
,yes,nan nan,41.1664213,-8.601156,,Porto
,yes,nan nan,41.166461945510555,-8.601208547013169,,Porto
,yes,nan nan,41.16649555204843,-8.601279116160907,,Porto
,yes,nan nan,41.16655608961444,-8.601345184855228,,Porto
,yes,nan nan,41.166605000000004,-8.60142065,,Porto
,yes,nan nan,41.166969003616806,-8.601331010583227,,Porto
,yes,nan nan,41.16568025266346,-8.598852175662612,,Porto
,yes,nan nan,41.16565516702178,-8.598906645960001,,Porto
,yes,nan nan,41.16562729566167,-8.598959169829095,,Porto
,yes,nan nan,41.165607643565146,-8.599022458476464,,Porto
,yes,nan nan,41.16557021889808,-8.599109288119415,,Porto
,yes,nan nan,41.16552817430877,-8.599199479199086,,Porto
,yes,nan nan,41.16549919492346,-8.599255243413376,,Porto
,yes,nan nan,41.16543735230129,-8.599388567421629,,Porto
,yes,nan nan,41.16537665443661,-8.599517665493885,,Porto
,yes,nan nan,41.16535058503617,-8.599574259972876,,Porto
,yes,nan nan,41.165315540019876,-8.599635521425407,,Porto
,yes,nan nan,41.16527904190125,-8.599719591112459,,Porto
,yes,nan nan,41.1652419136721,-8.599796350228075,,Porto
,yes,nan nan,41.16521532204932,-8.599851703960688,,Porto
,yes,nan nan,41.16519198124306,-8.599925794702177,,Porto
,yes,nan nan,41.165332420471266,-8.598987816528629,,Porto
,yes,nan nan,41.165311609057646,-8.599061687650144,,Porto
,yes,nan nan,41.16530426633142,-8.599136899020168,,Porto
