name,highway,maxspeed,latitude,longitude,length,bridge,service,tunnel
,footway,,41.1442431,-8.61996495,5.767,,,
,footway,,41.144257079063145,-8.620757474072477,21.7,,,
Bairro Dom António Barroso,steps,,41.14432725220012,-8.620829825933637,8.893999999999998,,,
Bairro Dom António Barroso,"['steps', 'track']",,41.144250494241696,-8.620853900232337,8.718,,,
,footway,,41.14421935,-8.6198704,15.549,,,
,footway,,41.14415399385204,-8.61963637362105,42.241,,,
,"['footway', 'steps']",,41.14416206882634,-8.62020410612792,81.152,,,
,footway,,41.14400288018672,-8.619879175268508,42.346000000000004,,,
,footway,,41.14400288018672,-8.619879175268508,42.346000000000004,,,
,footway,,41.14415399385204,-8.61963637362105,42.241,,,
,footway,,41.144345354657446,-8.620343566982685,45.577,,,
,"['footway', 'steps', 'track']",,41.144295150893946,-8.62018817872066,84.42600000000002,,,building_passage
,footway,,41.144345354657446,-8.620343566982685,45.577,,,
,footway,,41.14436414836388,-8.620705460539098,15.751000000000001,,,
,"['footway', 'steps', 'track']",,41.144295150893946,-8.62018817872066,84.426,,,building_passage
,footway,,41.1444318,-8.6204997,18.431,,,
,footway,,41.144493791442954,-8.620498338748218,35.006,,,
,footway,,41.14444059999999,-8.62071775,18.138,,,
,footway,,41.1444318,-8.6204997,18.431,,,
,footway,,41.144493791442954,-8.620498338748218,35.006,,,
,footway,,41.14442178128979,-8.620251600758836,23.178,,,
,footway,,41.14442178128979,-8.620251600758836,23.178,,,
,footway,,41.14453325711639,-8.620599097180987,16.723,,,
,footway,,41.144573,-8.6206991,9.096,,,
,footway,,41.144533249999995,-8.62076395,10.897,,,
,footway,,41.144573,-8.6206991,9.096,,,
,footway,,41.14453325711639,-8.620599097180987,16.723,,,
,footway,,41.144533249999995,-8.62076395,10.897,,,
Bairro Dom António Barroso,steps,,41.14457841219152,-8.620834185587364,9.989,,,
Bairro Dom António Barroso,steps,,41.1444896991907,-8.62082747167216,9.944,,,
,track,,41.178675636071354,-8.628729048867799,99.08500000000001,,,
Rua do Monte dos Burgos,secondary,,41.17821415,-8.629055300000001,30.666,,,
,track,,41.178675636071354,-8.628729048867799,99.085,,,
Rua do Monte dos Burgos,secondary,,41.17887649790749,-8.629349742917153,124.711,,,
Rua Académico Futebol Club,residential,,41.18402104319053,-8.606958741361481,100.991,,,
,"['path', 'steps']",,41.184304997817954,-8.60713641231016,45.025000000000006,,,
Rua Académico Futebol Club,residential,,41.18383317971539,-8.608981695168618,20.494,,,
Rua Académico Futebol Club,residential,,41.18381666851269,-8.608582647788888,48.139,,,
,footway,,41.18424931561216,-8.608786640518577,112.24200000000002,,,
,footway,,41.183524187518806,-8.608807925886582,64.96600000000001,,,
,footway,,41.1844197,-8.6081416,38.214,,,
,footway,,41.18424931561217,-8.608786640518577,112.242,,,
Rua Académico Futebol Club,"['footway', 'residential']",,41.184146097987885,-8.608300501724223,71.983,,,
,footway,,41.1844197,-8.6081416,38.214,,,
Rua Académico Futebol Club,"['footway', 'residential']",,41.18440744220056,-8.607603825065604,59.199,,,
Rua Académico Futebol Club,"['footway', 'residential']",,41.18416210663242,-8.607823791565261,73.387,,,
Nó de Paranhos,motorway_link,,41.171354359304466,-8.6052025421655,101.279,yes,,
Rua da Igreja de Paranhos,tertiary,,41.17158199232643,-8.60564129934746,34.922000000000004,yes,,
Praça de Nove de Abril,residential,,41.17260985,-8.6110831,6.524,,,
Praça de Nove de Abril,residential,,41.172183000000004,-8.61112675,88.684,,,
,footway,,41.172582750000004,-8.6111459,10.022,,,
Rua de Delfim Maia,residential,,41.17264865,-8.6110278,9.009,,,
Rua de Delfim Maia,residential,,41.17271271912862,-8.610677003488231,51.417,,,
,"['footway', 'steps']",,41.17286509372941,-8.611081406721638,62.321,,,
,footway,,41.1730944,-8.6057493,3.552,,,
,footway,,41.1731065,-8.605783500000001,2.778,,,
,motorway_link,,41.17292384726513,-8.60633696757052,105.622,,,
,footway,,41.1744688,-8.613802100000001,56.158,,,
,footway,,41.174209250000004,-8.613709700000001,3.604,,,
,motorway_link,,41.174234872589466,-8.613622838356925,15.786999999999999,,,
Via de Cintura Interna,motorway,80,41.174290746528925,-8.614499909734782,709.1009999999999,yes,,
,motorway_link,50,41.17461488345337,-8.611453481668606,202.39499999999998,,,
,motorway_link,,41.17468255,-8.6140355,25.597,,,
,footway,,41.17474435,-8.6138991,7.237,,,
,footway,,41.1744688,-8.613802100000001,56.158,,,
,motorway_link,50,41.1748361,-8.6134152,6.447,,,
,footway,,41.17488815,-8.61338175,9.385,,,
,footway,,41.17454893087179,-8.613264333325311,70.107,,,
Rua das Dálias,residential,,41.17656725,-8.61914385,3.315,,,
,residential,,41.176824,-8.61892435,6.627,,,
Avenida Flor da Rosa,residential,,41.176857,-8.6188546,12.272,,,
,residential,,41.176824,-8.61892435,6.627,,,
Avenida Flor da Rosa,residential,,41.17670581585524,-8.619058677021405,34.008,,,
,residential,,41.17704045,-8.61875985,6.723,,,
Avenida Flor da Rosa,residential,,41.17713565,-8.61864125,28.53,,,
Avenida Flor da Rosa,residential,,41.1769961,-8.618837500000001,15.314,,,
,residential,,41.17704045,-8.61875985,6.723,,,
Rua Caldas Xavier,secondary,,41.156680949999995,-8.6294744,27.497,,,
,footway,,41.15679685,-8.6294083,6.038,,,
,footway,,41.1568075,-8.629476050000001,5.551,,,
Rua de Júlio Dinis,secondary,,41.1569853,-8.62850985,16.341,,,
,footway,,41.15690445,-8.62849855,7.19,,,
,footway,,41.1569379,-8.6284259,7.068,,,
Rua de Júlio Dinis,secondary,,41.156318640033916,-8.627982972974003,156.19599999999997,,,
Ascensor da Lada,elevator,,41.14092298369441,-8.611163940684175,9.669,,,
Ascensor da Lada,elevator,,41.14092777678195,-8.61112269120344,9.24,,,
,footway,,41.140873401860695,-8.611131841072849,7.069000000000001,,,building_passage
,footway,,41.14732295,-8.620531849999999,2.568,,,
,footway,,41.1473022,-8.62055305,3.255,,,
Rua de Dom Manuel II,secondary,30,41.14727341530823,-8.620474965486476,14.985,,,
Rua de Dom Manuel II,secondary,30,41.14737665,-8.6205771,11.323,,,
,footway,,41.1473828,-8.6205096,1.737,,,
,footway,,41.147423827783165,-8.620513191753128,7.558,,,
,footway,,41.14472955,-8.618216050000001,6.52,,,
,footway,,41.144468,-8.61859065,7.657,,,
,footway,,41.144392249999996,-8.61859935,9.252,,,
,steps,,41.144449779459734,-8.618449524314961,24.555,,,
,footway,,41.144468,-8.61859065,7.657,,,
,footway,,41.14479095,-8.618273850000001,6.561,,,
,footway,,41.144140199999995,-8.61856315,47.335,,,
,footway,,41.14370518570452,-8.618467955619762,49.59199999999999,,,
,footway,,41.14400728404004,-8.618421682252151,24.465,,,
,footway,,41.144392249999996,-8.61859935,9.252,,,
,footway,,41.144140199999995,-8.61856315,47.335,,,
,footway,,41.14427670829826,-8.618466180201557,30.567999999999998,,,
,service,,41.146083341568236,-8.62278879095603,112.528,,parking_aisle,
,service,,41.14618172698089,-8.622257377095057,14.129,,parking_aisle,
,service,,41.14595626476995,-8.62214024138544,44.923,,parking_aisle,yes
,service,,41.1463905968168,-8.621999160241256,64.869,,parking_aisle,
,service,,41.14617295,-8.62240885,12.258,,parking_aisle,
,service,,41.146083341568236,-8.622788790956028,112.52799999999999,,parking_aisle,
,service,,41.14611731078413,-8.622717550435173,41.911,,parking_aisle,
,service,,41.146303392481585,-8.622629448933154,16.993000000000002,,parking_aisle,
,service,,41.14636815,-8.622673049999998,9.702,,parking_aisle,
,service,,41.14629150476183,-8.622768216895652,18.749,,parking_aisle,
,service,,41.146254510746395,-8.622863106510804,38.638,,parking_aisle,yes
,service,,41.14609245,-8.62298065,3.078,,parking_aisle,
,service,,41.14625451074639,-8.622863106510803,38.638,,parking_aisle,yes
,service,,41.14611731078413,-8.622717550435173,41.911,,parking_aisle,
,service,,41.14609245,-8.62298065,3.078,,parking_aisle,
,service,,41.14629150476182,-8.62276821689565,18.749000000000002,,parking_aisle,
,service,,41.14617295,-8.62240885,12.258,,parking_aisle,
,service,,41.1461817269809,-8.622257377095057,14.129,,parking_aisle,
,service,,41.146278290844876,-8.622475064880286,32.13,,parking_aisle,
,service,,41.14636815,-8.622673049999998,9.702,,parking_aisle,
,service,,41.14630339248158,-8.622629448933152,16.993000000000002,,parking_aisle,
,service,,41.146278290844876,-8.622475064880286,32.129999999999995,,parking_aisle,
,service,,41.1465880019448,-8.624232258191663,86.944,,parking_aisle,
Rua de Jorge Viterbo Ferreira,residential,,41.1463624,-8.624676000000001,88.79,,,
,service,,41.14674964024935,-8.624734552643275,4.55,,parking_aisle,
,service,,41.14647361490355,-8.622661887394665,154.68800000000002,,parking_aisle,yes
,service,,41.14587565891537,-8.623114835653528,47.664,,parking_aisle,
,service,,41.146359970915796,-8.62305245686428,65.42999999999999,,parking_aisle,
Rua da Restauração,secondary,,41.145687949999996,-8.622822150000001,44.174,,,
Rua da Restauração,secondary,,41.14565895,-8.62312695,7.277,,,
,service,,41.14587565891538,-8.623114835653526,47.664,,parking_aisle,
,footway,,41.145639349999996,-8.623814300000001,9.218,,,
,footway,,41.1473022,-8.62055305,3.255,,,
,footway,,41.154699949999994,-8.656740500000002,5.718,,,
,footway,,41.154594599999996,-8.65702755,53.196,,,
,footway,,41.154699949999994,-8.656740500000002,5.718,,,
,footway,,41.15517300225144,-8.656765336816798,164.39300000000003,,,
,footway,,41.15509685240681,-8.657088719005033,99.203,,,
,footway,,41.15510845676064,-8.657739735797616,87.264,,,
,footway,,41.15517300225144,-8.656765336816798,164.393,,,
,footway,,41.15509685240681,-8.657088719005033,99.203,,,
,footway,,41.15551779545539,-8.657572569971208,26.374000000000002,,,
,footway,,41.15551779545539,-8.657572569971208,26.374000000000002,,,
,footway,,41.156411106775906,-8.657397831514315,196.706,,,
,"['footway', 'steps']",,41.155534789791666,-8.657816963107644,19.561999999999998,,,
,footway,,41.1558359,-8.65851975,16.593,,,
,footway,,41.15597645,-8.65850045,14.958,,,
,footway,,41.15590280000001,-8.65846835,8.488,,,
,footway,,41.15597645,-8.65850045,14.958,,,
,footway,,41.1560264,-8.658422049999999,10.792,,,
,footway,,41.15618888748421,-8.658417400097175,34.921,,,
,footway,,41.15624375,-8.658310499999999,24.466,,,
,footway,,41.15618888748421,-8.658417400097175,34.921,,,
,footway,,41.157348726644656,-8.658458867565997,247.779,,,
,footway,,41.15729145,-8.6571036,4.529,,,
,"['footway', 'steps']",,41.15743036382018,-8.657063508269296,27.116999999999997,,,
Passeio da Levada,footway,,41.1571470023243,-8.656578896405442,98.227,,,
,footway,,41.15807155,-8.656878299999999,2.552,,,
,"['footway', 'steps']",,41.158132352993064,-8.656859159216191,11.346,,,
,footway,,41.15789741933793,-8.656528419265877,83.351,,,
,footway,,41.15808063397948,-8.65720463274885,57.214000000000006,,,
,footway,,41.15828436449673,-8.65573729656616,54.667,,,
,footway,,41.158201625777245,-8.655683406619344,75.098,,,
,footway,,41.158219566998575,-8.656147474314464,49.969,,,
,steps,,41.158289999999994,-8.65896945,16.541,,,
,footway,,41.158245711976136,-8.659209905027778,37.007999999999996,,,
,footway,,41.1585782002866,-8.658677176573386,84.811,,,
,steps,,41.158289999999994,-8.65896945,16.541,,,
,footway,,41.15734872664465,-8.658458867565995,247.77900000000002,,,
,footway,,41.158285540502526,-8.658529553184357,66.208,,,
,footway,,41.15766597889949,-8.658043693561694,188.878,,,
,footway,,41.15828790000001,-8.656808649999999,11.19,,,
,footway,,41.15834916106599,-8.656702691375575,18.141,,,
,footway,,41.1583769494442,-8.656857857948848,17.034,,,
,footway,,41.15878480000001,-8.655460699999999,64.841,,,
,footway,,41.15828436449673,-8.65573729656616,54.667,,,
,footway,,41.158201625777245,-8.655683406619344,75.098,,,
,footway,,41.15878685,-8.65623425,98.222,,,
,footway,,41.1583701,-8.656441399999999,9.983,,,
,footway,,41.158219566998575,-8.656147474314464,49.969,,,
,footway,,41.159091200000006,-8.65546525,25.968,,,
,footway,,41.15878480000001,-8.655460699999999,64.841,,,
,footway,,41.15910861916375,-8.655264161328118,15.879000000000001,,,
,footway,,41.159055800000004,-8.657922150000001,23.732,,,
,footway,,41.15910395,-8.6577608,16.625,,,
,footway,,41.158991150000006,-8.65789835,21.095,,,
,footway,,41.159091200000006,-8.65546525,25.968,,,
,footway,,41.159200752016964,-8.655763089977311,32.314,,,
,footway,,41.15911137346557,-8.655783777223874,33.15,,,
,footway,,41.159313049999994,-8.656684949999999,34.083,,,
,footway,,41.1592463,-8.65628585,34.371,,,
,footway,,41.159236199999995,-8.65650055,9.714,,,
,"['footway', 'steps']",,41.159371701551514,-8.656457504966173,21.27,,,
,footway,,41.159123,-8.6582896,23.412,,,
,footway,,41.15921995,-8.658405349999999,16.19,,,
,footway,,41.15907455000001,-8.65834855,20.896,,,
,footway,,41.1594653,-8.656851750000001,26.725,,,
,footway,,41.159313049999994,-8.656684949999999,34.083,,,
,footway,,41.15892065,-8.65701095,97.304,,,
,footway,,41.1593796,-8.65706005,30.443,,,
,footway,,41.15921995,-8.658405349999999,16.19,,,
,footway,,41.1592656,-8.65824625,24.0,,,
,steps,,41.15934,-8.65837055,11.138,,,
,footway,,41.1598599,-8.65674615,2.155,,,
,footway,,41.1601213,-8.65912945,28.464,,,
,footway,,41.1602268,-8.658892049999999,17.692,,,
,footway,,41.160064321370434,-8.6586767580939,57.879,,,
,footway,,41.15991071611001,-8.658790328985816,68.559,,,
,footway,,41.16027997998729,-8.659043708566326,23.209,,,
,footway,,41.15980145,-8.65738565,43.769,,,
,footway,,41.15972625,-8.656960600000001,29.338,,,
,footway,,41.15979135,-8.657121,8.117,,,
,footway,,41.1598712,-8.65777355,23.005,,,
,footway,,41.15988325,-8.65791105,2.735,,,
,footway,,41.15993693964106,-8.657780105300132,29.502000000000002,,,
,footway,,41.1601213,-8.65912945,28.464,,,
,footway,,41.15977787915318,-8.659146876381874,65.431,,,
,footway,,41.15996453901067,-8.65959973333692,70.97200000000001,,,
Avenida do Marechal Gomes da Costa,secondary,,41.1604817,-8.658944,145.885,,,
,footway,,41.16015695,-8.65970255,6.195,,,
,"['steps', 'pedestrian']",,41.14505556907534,-8.623708609917351,14.866,,,
,pedestrian,,41.14536888485434,-8.62499020210553,25.026999999999997,,,
Rua da Restauração,secondary,,41.14578865,-8.621877699999999,35.868,,,
Rua da Restauração,secondary,,41.1457358,-8.622324299999999,39.877,,,
,service,,41.14595626476994,-8.622140241385436,44.923,,parking_aisle,yes
,footway,,41.14790869345502,-8.625502255024072,10.919,,,
,footway,,41.14799019144781,-8.625470015422014,9.238,,,
,footway,,41.147929792639374,-8.625385226922166,13.891000000000002,,,
,footway,,41.148029141919956,-8.625653870131666,9.927,,,
,footway,,41.14795165638432,-8.62568645022549,9.269,,,
,footway,,41.14801285110515,-8.625777193535338,15.315,,,
,footway,,41.14640742307217,-8.62638119234707,29.03,,,
,footway,,41.14640742307216,-8.626381192347068,29.03,,,
,footway,,41.14649625279848,-8.626401871760438,8.875,yes,,
,footway,,41.14799019144781,-8.625470015422016,9.238,,,
,footway,,41.148048540300216,-8.625547480675742,10.899000000000001,,,
,footway,,41.1480843578959,-8.625414572815561,17.915,,,
,footway,,41.14804854030022,-8.625547480675742,10.899,,,
,footway,,41.148029141919956,-8.625653870131668,9.927,,,
,footway,,41.1481341419523,-8.625633342175254,18.435000000000002,,,
,footway,,41.14789042056054,-8.625612677216363,10.846,,,
,footway,,41.14790869345502,-8.625502255024069,10.919,,,
,footway,,41.14780257203895,-8.625526430542251,18.427,,,
,footway,,41.14795165638432,-8.62568645022549,9.269,,,
,footway,,41.14789042056053,-8.625612677216361,10.846,,,
,footway,,41.147859882694576,-8.625746572741608,17.76,,,
,footway,,41.148225499999995,-8.6256186,6.504,,,
,footway,,41.14813527654797,-8.625769077855042,27.26,,,
,footway,,41.1481341419523,-8.625633342175254,18.435000000000002,,,
,footway,,41.148026469137584,-8.625308728994982,26.022000000000002,,,
,footway,,41.14780772617991,-8.625394311605865,26.747999999999998,,,
,footway,,41.147929792639374,-8.625385226922166,13.891000000000002,,,
,footway,,41.147859653546,-8.625235530818088,20.625,,,
,footway,,41.14793892522543,-8.625217537711508,21.899000000000004,,,
,footway,,41.14780772617992,-8.625394311605866,26.748,,,
,footway,,41.14771244615007,-8.625589306830028,15.359,,,
,footway,,41.14780257203895,-8.625526430542251,18.427,,,
,service,,41.147583999999995,-8.62519355,28.406,,driveway,
,footway,,41.14774504011947,-8.625237864629103,34.133,,,
,service,,41.147663323457664,-8.625520056139607,29.054000000000002,,driveway,
,footway,,41.14824027841582,-8.625397926996301,13.460999999999999,,,
,footway,,41.14793892522543,-8.625217537711512,21.898999999999997,,,
,footway,,41.147859653546,-8.625235530818086,20.625,,,
,footway,,41.14774504011946,-8.625237864629101,34.133,,,
,footway,,41.14806162047005,-8.625129518870239,39.867,,,
,footway,,41.14782308827712,-8.624929903340192,38.985,,,
,footway,,41.14827034189769,-8.625526519036757,13.349999999999998,,,
,footway,,41.146973700000004,-8.626406249999999,3.927,,,
Avenida dos Plátanos,service,,41.1479146,-8.62461495,37.795,,driveway,
Avenida dos Plátanos,service,,41.147632200000004,-8.62479465,31.845,,driveway,
,footway,,41.14782308827712,-8.624929903340192,38.985,,,
,service,,41.1474957,-8.62483885,6.635,,parking_aisle,
,service,,41.14772524616794,-8.624610355344322,62.95099999999999,,parking_aisle,
,footway,,41.147305157131036,-8.624822047399999,44.476000000000006,,,
,steps,,41.14750695,-8.62596685,4.879,,,
,elevator,,41.14752685,-8.6259541,0.725,,,
,elevator,,41.14752474350871,-8.625966943468548,40.402,,,
,steps,,41.1475054,-8.6259584,4.75,,,
,footway,,41.1475522,-8.625937749999999,6.219,,,yes
,elevator,,41.14752685,-8.6259541,0.725,,,
,elevator,,41.147524743508704,-8.625966943468548,40.402,,,
,steps,,41.14750695,-8.62596685,4.879,,,
,footway,,41.147554299999996,-8.62594625,6.203,,,yes
,steps,,41.1475054,-8.6259584,4.75,,,
,footway,,41.148478139421634,-8.626205333362524,5.161,,,
,footway,,41.14848536797053,-8.625922426469375,50.776999999999994,,,
,footway,,41.14844962188287,-8.626214076967445,7.791,,,
