Type,Location,Neighborhood,Residential,Shop,Work,Latitude,Longitude
place_of_worship,,"Porto, Portugal",,,,41.15199362988513,-8.574396355198987
restaurant,,"Porto, Portugal",,,,41.17274106159371,-8.567696301163242
place_of_worship,,"Porto, Portugal",,,,41.15348641898991,-8.56549167107798
bank,Rua de Oliveira Martins,"Porto, Portugal",,,,41.16217702370596,-8.593715737134263
university,,"Porto, Portugal",,,,41.17927796440254,-8.599663491075608
school,Passeio das Virtudes,"Porto, Portugal",,,,41.144207067689564,-8.617938251364022
restaurant,,"Porto, Portugal",,,,41.17626743780467,-8.596896447384562
restaurant,,"Porto, Portugal",,,,41.17639540969855,-8.595326415802278
cafe,,"Porto, Portugal",,,,41.177465763711844,-8.594824019989064
cafe,,"Porto, Portugal",,,,41.17752589566606,-8.594805305746752
school,Rua 2,"Porto, Portugal",,,,41.17760760958977,-8.571797817514886
kindergarten,Rua do Buçaco,"Porto, Portugal",,,,41.16654709303189,-8.575799801715187
restaurant,Avenida de Fernão de Magalhães,"Porto, Portugal",,,,41.178163001739875,-8.583154213123285
cafe,,"Porto, Portugal",,,,41.17725666120656,-8.599837824365913
pharmacy,,"Porto, Portugal",,,,41.15758720149858,-8.652257945119686
school,Rua da Torrinha,"Porto, Portugal",,,,41.15391583978982,-8.623801758137054
place_of_worship,,"Porto, Portugal",,,,41.14737355667163,-8.631264376641443
school,Rua dos Miosótis,"Porto, Portugal",,,,41.17642099858997,-8.62081716462529
school,Rua Sousa Pinto,"Porto, Portugal",,,,41.16849627895645,-8.622808035017913
school,Rua de Augusto Lessa,"Porto, Portugal",,,,41.17030811594741,-8.599982811106505
school,Praça da Corujeira,"Porto, Portugal",,,,41.156009939856226,-8.579453656949035
school,Rua da Senhora de Campanhã,"Porto, Portugal",,,,41.16558596689221,-8.57426778101642
school,Praça de Carlos Alberto,"Porto, Portugal",,,,41.14918975998159,-8.61603973093975
school,Rua de Raúl Dória,"Porto, Portugal",,,,41.154966049688426,-8.60671184359375
school,Rua Doutor Adriano de Paiva,"Porto, Portugal",,,,41.16541670690356,-8.609419631273319
school,Rua Agra do Amial,"Porto, Portugal",,,,41.17634713798276,-8.610116791908975
school,Rua Guerra Junqueiro,"Porto, Portugal",,,,41.158402507795095,-8.636530714694363
school,Rua Visconde de Setúbal,"Porto, Portugal",,,,41.1629594682841,-8.604447359433713
school,Rua de Costa Cabral,"Porto, Portugal",,,,41.1625183706074,-8.602416405078811
school,Rua Costa Cabral,"Porto, Portugal",,,,41.16713131534102,-8.593047513962965
school,Rua de São João de Brito,"Porto, Portugal",,,,41.164487022227895,-8.64997241225534
school,Rua do Marechal Saldanha,"Porto, Portugal",,,,41.15765754906757,-8.67937789415869
restaurant,Avenida Dom Carlos I,"Porto, Portugal",,,,41.14784573474418,-8.672949645325494
kindergarten,Rua do Faial,"Porto, Portugal",,,,41.155028790170206,-8.675407172905246
school,Estrada Interior da Circunvalação,"Porto, Portugal",,,,41.178763958552054,-8.631576775760786
school,Rua da Senhora do Porto,"Porto, Portugal",,,,41.17913266636744,-8.626532424073027
kindergarten,Rua Professor Agostinho da Silva,"Porto, Portugal",,,,41.17677881866981,-8.624554647733419
school,Rua de Delfim Maia,"Porto, Portugal",,,,41.17331372008575,-8.609051784876128
kindergarten,Rua do Amial,"Porto, Portugal",,,,41.180171758720455,-8.613307367780752
school,Rua Costa Cabral,"Porto, Portugal",,,,41.163533967735695,-8.601392945492373
kindergarten,Rua da Alegria,"Porto, Portugal",,,,41.16479495089516,-8.599168889547464
kindergarten,Rua de Costa Cabral,"Porto, Portugal",,,,41.166599272013194,-8.596674307605609
school,Rua de Pinto Bessa,"Porto, Portugal",,,,41.150302329924365,-8.592933177394707
kindergarten,Rua de António Patrício,"Porto, Portugal",,,,41.15820215889562,-8.639534038378121
school,Praça do Conde de Samodães,"Porto, Portugal",,,,41.15720226305014,-8.639832594074232
kindergarten,Rua de Serralves,"Porto, Portugal",,,,41.158815038552454,-8.654618561534972
kindergarten,Avenida do Doutor Antunes Guimarães,"Porto, Portugal",,,,41.16711203077338,-8.660438017099
kindergarten,Rua de Fez,"Porto, Portugal",,,,41.16219355390273,-8.661728683672717
kindergarten,Avenida Marechal Gomes da Costa,"Porto, Portugal",,,,41.15735597383457,-8.666190981619504
school,Rua de Lima Júnior,"Porto, Portugal",,,,41.16732505954208,-8.610233468669115
school,Rua Instituto de Cegos de São Manuel,"Porto, Portugal",,,,41.1547980751047,-8.624737949918034
school,Rua Guerra Junqueiro,"Porto, Portugal",,,,41.158169382778624,-8.63652537085851
school,Rua do Carvalhido,"Porto, Portugal",,,,41.16846373630036,-8.625925737256457
school,Avenida de França,"Porto, Portugal",,,,41.16544243128506,-8.626464455793585
school,Rua Oliveira Monteiro,"Porto, Portugal",,,,41.16201453163054,-8.624400702258548
kindergarten,Rua Nossa Senhora de Fátima,"Porto, Portugal",,,,41.159882960647,-8.623534456038058
kindergarten,Praça do Marquês,"Porto, Portugal",,,,41.16177431515797,-8.604891243060546
kindergarten,Rua António Cândido,"Porto, Portugal",,,,41.164942629357775,-8.607738842023068
school,Rua do Rosário,"Porto, Portugal",,,,41.15030652520928,-8.620612647938199
kindergarten,Rua de Miguel Bombarda,"Porto, Portugal",,,,41.14927824873641,-8.622632290276096
school,Rua da Alegria,"Porto, Portugal",,,,41.15564721113444,-8.601750767513602
school,Praça da República,"Porto, Portugal",,,,41.15469854463944,-8.613739654167961
school,Largo do Doutor Pedro Vitorino,"Porto, Portugal",,,,41.141657992294235,-8.612244833332236
townhall,Rua do Clube dos Fenianos,"Porto, Portugal",,,,41.15003925636485,-8.610675667943415
marketplace,,"Porto, Portugal",,,,41.14935892955003,-8.607137661341056
university,Praça de Gomes Teixeira,"Porto, Portugal",,,,41.14648458343654,-8.61576931470361
university,Rua do Campo Alegre,"Porto, Portugal",,,,41.152152134576646,-8.638375356013016
school,Rua Nossa Senhora do Calvário,"Porto, Portugal",,,,41.164218748610786,-8.569233237601646
hospital,Estrada da Circunvalação,"Porto, Portugal",,,,41.175942036234346,-8.669048197490522
university,,"Porto, Portugal",,,,41.16672860358039,-8.616225372823536
place_of_worship,Largo da Igreja,"Porto, Portugal",,,,41.14897649448472,-8.668807101867463
place_of_worship,Rua do Amial,"Porto, Portugal",,,,41.18286478841002,-8.613802329628662
school,Rua do Amial,"Porto, Portugal",,,,41.17651955507055,-8.61331789626447
